# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3961218	3961685	+	WP_004851450.1	WP_004851450.1		outer membrane lipoprotein SlyB	slyB		Q8725_RS18885	468	155	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3961915	3963267	+							Q8725_RS18890	1353		old_locus_tag=Q8725_18895
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3961915	3963267	+	WP_049073721.1	WP_049073721.1		GGDEF domain-containing protein			Q8725_RS18890	1353	450	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3963309	3963749	-					slyA		Q8725_RS18895	441		old_locus_tag=Q8725_18900
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3963309	3963749	-	WP_016810099.1	WP_016810099.1		transcriptional regulator SlyA	slyA		Q8725_RS18895	441	146	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3963921	3964157	+							Q8725_RS18900	237		old_locus_tag=Q8725_18905
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3963921	3964157	+	WP_004851455.1	WP_004851455.1		DUF1656 domain-containing protein			Q8725_RS18900	237	78	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3964168	3965064	+							Q8725_RS18905	897		old_locus_tag=Q8725_18910
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3964168	3965064	+	WP_009654712.1	WP_009654712.1		HlyD family secretion protein			Q8725_RS18905	897	298	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3965064	3967088	+							Q8725_RS18910	2025		old_locus_tag=Q8725_18915
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3965064	3967088	+	WP_009654701.1	WP_009654701.1		FUSC family protein			Q8725_RS18910	2025	674	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3967081	3967602	-					sodC		Q8725_RS18915	522		old_locus_tag=Q8725_18920
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3967081	3967602	-	WP_004119475.1	WP_004119475.1		superoxide dismutase [Cu-Zn] SodC	sodC		Q8725_RS18915	522	173	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3967662	3968558	-							Q8725_RS18920	897		old_locus_tag=Q8725_18925
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3967662	3968558	-	WP_182012439.1	WP_182012439.1		aldo/keto reductase family oxidoreductase			Q8725_RS18920	897	298	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3968607	3968867	-							Q8725_RS18925	261		old_locus_tag=Q8725_18930
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3968607	3968867	-	WP_161505415.1	WP_161505415.1		DUF1289 domain-containing protein			Q8725_RS18925	261	86	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3968989	3969588	+							Q8725_RS18930	600		old_locus_tag=Q8725_18935
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3968989	3969588	+	WP_004851468.1	WP_004851468.1		TetR/AcrR family transcriptional regulator			Q8725_RS18930	600	199	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3969642	3970739	+							Q8725_RS18935	1098		old_locus_tag=Q8725_18940
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3969642	3970739	+	WP_004851469.1	WP_004851469.1		alkene reductase			Q8725_RS18935	1098	365	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3970819	3971226	+					gloA		Q8725_RS18940	408		old_locus_tag=Q8725_18945
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3970819	3971226	+	WP_004119471.1	WP_004119471.1		lactoylglutathione lyase	gloA		Q8725_RS18940	408	135	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3971333	3971977	+					rnt		Q8725_RS18945	645		old_locus_tag=Q8725_18950
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3971333	3971977	+	WP_004851472.1	WP_004851472.1		ribonuclease T	rnt		Q8725_RS18945	645	214	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3972029	3972376	-					grxD		Q8725_RS18950	348		old_locus_tag=Q8725_18955
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3972029	3972376	-	WP_004102692.1	WP_004102692.1		monothiol glutaredoxin 4	grxD		Q8725_RS18950	348	115	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3972716	3973570	+							Q8725_RS18955	855		old_locus_tag=Q8725_18960
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3972716	3973570	+	WP_197664288.1	WP_197664288.1		C40 family peptidase			Q8725_RS18955	855	284	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3973695	3974276	+					sodB		Q8725_RS18960	582		old_locus_tag=Q8725_18965
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3973695	3974276	+	WP_004851476.1	WP_004851476.1		superoxide dismutase [Fe]	sodB		Q8725_RS18960	582	193	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3974333	3975499	-							Q8725_RS18965	1167		old_locus_tag=Q8725_18970
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3974333	3975499	-	WP_004851479.1	WP_004851479.1		MFS transporter			Q8725_RS18965	1167	388	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3975664	3975753	-							Q8725_RS18970	90		old_locus_tag=Q8725_18975
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3975664	3975753	-	WP_049082851.1	WP_049082851.1		YnhF family membrane protein			Q8725_RS18970	90	29	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3976050	3977075	+					purR		Q8725_RS18975	1026		old_locus_tag=Q8725_18980
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3976050	3977075	+	WP_154062107.1	WP_154062107.1		HTH-type transcriptional repressor PurR	purR		Q8725_RS18975	1026	341	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3977094	3978005	-					punR		Q8725_RS18980	912		old_locus_tag=Q8725_18985
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3977094	3978005	-	WP_305878602.1	WP_305878602.1		DNA-binding transcriptional activator PunR	punR		Q8725_RS18980	912	303	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3978118	3979302	+					punC		Q8725_RS18985	1185		old_locus_tag=Q8725_18990
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3978118	3979302	+	WP_032743204.1	WP_032743204.1		purine nucleoside transporter PunC	punC		Q8725_RS18985	1185	394	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3979600	3980748	+					cfa		Q8725_RS18990	1149		old_locus_tag=Q8725_18995
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3979600	3980748	+	WP_004851486.1	WP_004851486.1		cyclopropane fatty acyl phospholipid synthase	cfa		Q8725_RS18990	1149	382	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3980779	3981414	-							Q8725_RS18995	636		old_locus_tag=Q8725_19000
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3980779	3981414	-	WP_004851490.1	WP_004851490.1		riboflavin synthase			Q8725_RS18995	636	211	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3981644	3983017	+					mdtK		Q8725_RS19000	1374		old_locus_tag=Q8725_19005
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3981644	3983017	+	WP_049105979.1	WP_049105979.1		MdtK family multidrug efflux MATE transporter	mdtK		Q8725_RS19000	1374	457	
gene	tRNA	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3983228	3983304	+							Q8725_RS19005	77		old_locus_tag=Q8725_19010
tRNA		GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3983228	3983304	+				tRNA-Val			Q8725_RS19005	77		anticodon=GAC
gene	tRNA	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3983309	3983385	+							Q8725_RS19010	77		old_locus_tag=Q8725_19015
tRNA		GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3983309	3983385	+				tRNA-Val			Q8725_RS19010	77		anticodon=GAC
gene	tRNA	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3983400	3983476	+							Q8725_RS19015	77		old_locus_tag=Q8725_19020
tRNA		GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3983400	3983476	+				tRNA-Val			Q8725_RS19015	77		anticodon=GAC
gene	pseudogene	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3983853	3983930	+							Q8725_RS19020	78		partial;pseudo;old_locus_tag=Q8725_19025
CDS	without_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3983853	3983930	+				Arm DNA-binding domain-containing protein			Q8725_RS19020	78		partial;pseudo
gene	pseudogene	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3983989	3984246	+							Q8725_RS19025	258		partial;pseudo;old_locus_tag=Q8725_19030
CDS	without_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3983989	3984246	+				hypothetical protein			Q8725_RS19025	258		partial;pseudo
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3984170	3984619	-							Q8725_RS19030	450		old_locus_tag=Q8725_19035
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3984170	3984619	-	WP_086531033.1	WP_086531033.1		hypothetical protein			Q8725_RS19030	450	149	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3984671	3986068	-							Q8725_RS19035	1398		old_locus_tag=Q8725_19040
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3984671	3986068	-	WP_305878603.1	WP_305878603.1		VasL domain-containing protein			Q8725_RS19035	1398	465	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3986099	3986572	-							Q8725_RS19040	474		old_locus_tag=Q8725_19045
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3986099	3986572	-	WP_305878604.1	WP_305878604.1		hypothetical protein			Q8725_RS19040	474	157	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3986595	3987047	-					tssE		Q8725_RS19045	453		old_locus_tag=Q8725_19050
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3986595	3987047	-	WP_004851501.1	WP_004851501.1		type VI secretion system baseplate subunit TssE	tssE		Q8725_RS19045	453	150	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3987040	3987576	-					tssJ		Q8725_RS19050	537		old_locus_tag=Q8725_19055
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3987040	3987576	-	WP_305878605.1	WP_305878605.1		type VI secretion system lipoprotein TssJ	tssJ		Q8725_RS19050	537	178	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3987557	3988660	-					tssG		Q8725_RS19055	1104		old_locus_tag=Q8725_19060
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3987557	3988660	-	WP_305878606.1	WP_305878606.1		type VI secretion system baseplate subunit TssG	tssG		Q8725_RS19055	1104	367	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3988615	3990378	-					tssF		Q8725_RS19060	1764		old_locus_tag=Q8725_19065
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3988615	3990378	-	WP_305878607.1	WP_305878607.1		type VI secretion system baseplate subunit TssF	tssF		Q8725_RS19060	1764	587	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3990394	3991137	-							Q8725_RS19065	744		old_locus_tag=Q8725_19070
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3990394	3991137	-	WP_305878608.1	WP_305878608.1		hypothetical protein			Q8725_RS19065	744	247	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3991188	3992783	-					tssA		Q8725_RS19070	1596		old_locus_tag=Q8725_19075
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3991188	3992783	-	WP_220152425.1	WP_220152425.1		type VI secretion system protein TssA	tssA		Q8725_RS19070	1596	531	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3992783	3996199	-							Q8725_RS19075	3417		old_locus_tag=Q8725_19080
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3992783	3996199	-	WP_197664269.1	WP_197664269.1		ImcF-related family protein			Q8725_RS19075	3417	1138	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3996186	3997340	-							Q8725_RS19080	1155		old_locus_tag=Q8725_19085
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3996186	3997340	-	WP_154062112.1	WP_154062112.1		hypothetical protein			Q8725_RS19080	1155	384	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3997344	3997610	-							Q8725_RS19085	267		old_locus_tag=Q8725_19090
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3997344	3997610	-	WP_042928656.1	WP_042928656.1		PAAR domain-containing protein			Q8725_RS19085	267	88	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3997665	3998438	-							Q8725_RS19090	774		old_locus_tag=Q8725_19095
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3997665	3998438	-	WP_172619287.1	WP_172619287.1		SUMF1/EgtB/PvdO family nonheme iron enzyme			Q8725_RS19090	774	257	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3998652	3999434	-							Q8725_RS19095	783		old_locus_tag=Q8725_19100
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3998652	3999434	-	WP_305878609.1	WP_305878609.1		hypothetical protein			Q8725_RS19095	783	260	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3999451	4001967	-							Q8725_RS19100	2517		old_locus_tag=Q8725_19105
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	3999451	4001967	-	WP_305878610.1	WP_305878610.1		type VI secretion system Vgr family protein			Q8725_RS19100	2517	838	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4002338	4002805	-							Q8725_RS19105	468		old_locus_tag=Q8725_19110
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4002338	4002805	-	WP_305878611.1	WP_305878611.1		putative T6SS immunity periplasmic lipoprotein			Q8725_RS19105	468	155	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4002799	4003353	-							Q8725_RS19110	555		old_locus_tag=Q8725_19115
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4002799	4003353	-	WP_189089055.1	WP_189089055.1		type IV secretion protein Rhs			Q8725_RS19110	555	184	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4003346	4005985	-					tssH		Q8725_RS19115	2640		old_locus_tag=Q8725_19120
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4003346	4005985	-	WP_305878612.1	WP_305878612.1		type VI secretion system ATPase TssH	tssH		Q8725_RS19115	2640	879	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4006155	4006646	-					hcp		Q8725_RS19120	492		old_locus_tag=Q8725_19125
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4006155	4006646	-	WP_009653685.1	WP_009653685.1		type VI secretion system effector Hcp	hcp		Q8725_RS19120	492	163	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4006652	4008373	-							Q8725_RS19125	1722		old_locus_tag=Q8725_19130
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4006652	4008373	-	WP_305878613.1	WP_305878613.1		OmpA family protein			Q8725_RS19125	1722	573	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4008377	4009030	-					tssL		Q8725_RS19130	654		old_locus_tag=Q8725_19135
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4008377	4009030	-	WP_004851537.1	WP_004851537.1		type VI secretion system protein TssL, short form	tssL		Q8725_RS19130	654	217	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4009027	4010364	-					tssK		Q8725_RS19135	1338		old_locus_tag=Q8725_19140
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4009027	4010364	-	WP_128349562.1	WP_128349562.1		type VI secretion system baseplate subunit TssK	tssK		Q8725_RS19135	1338	445	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4010383	4011933	-					tssC		Q8725_RS19140	1551		old_locus_tag=Q8725_19145
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4010383	4011933	-	WP_305878614.1	WP_305878614.1		type VI secretion system contractile sheath large subunit	tssC		Q8725_RS19140	1551	516	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4011970	4012467	-					tssB		Q8725_RS19145	498		old_locus_tag=Q8725_19150
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4011970	4012467	-	WP_004851543.1	WP_004851543.1		type VI secretion system contractile sheath small subunit	tssB		Q8725_RS19145	498	165	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4013040	4013435	+							Q8725_RS19150	396		old_locus_tag=Q8725_19155
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4013040	4013435	+	WP_305878615.1	WP_305878615.1		IS66 family transposase zinc-finger binding domain-containing protein			Q8725_RS19150	396	131	
gene	tRNA	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4013718	4013794	+							Q8725_RS19155	77		old_locus_tag=Q8725_19160
tRNA		GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4013718	4013794	+				tRNA-Val			Q8725_RS19155	77		anticodon=GAC
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4014231	4014416	+							Q8725_RS19160	186		old_locus_tag=Q8725_19165
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4014231	4014416	+	WP_004136767.1	WP_004136767.1		general stress protein			Q8725_RS19160	186	61	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4014505	4015002	+							Q8725_RS19165	498		old_locus_tag=Q8725_19170
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4014505	4015002	+	WP_004851550.1	WP_004851550.1		ferritin-like domain-containing protein			Q8725_RS19165	498	165	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4015035	4015541	+							Q8725_RS19170	507		old_locus_tag=Q8725_19175
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4015035	4015541	+	WP_009653688.1	WP_009653688.1		ferritin-like domain-containing protein			Q8725_RS19170	507	168	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4015561	4016442	+							Q8725_RS19175	882		old_locus_tag=Q8725_19180
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4015561	4016442	+	WP_004851554.1	WP_004851554.1		manganese catalase family protein			Q8725_RS19175	882	293	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4016504	4017907	+							Q8725_RS19180	1404		old_locus_tag=Q8725_19185
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4016504	4017907	+	WP_004851556.1	WP_004851556.1		cytochrome ubiquinol oxidase subunit I			Q8725_RS19180	1404	467	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4017907	4018917	+					cydB		Q8725_RS19185	1011		old_locus_tag=Q8725_19190
CDS	with_protein	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4017907	4018917	+	WP_128349565.1	WP_128349565.1		cytochrome d ubiquinol oxidase subunit II	cydB		Q8725_RS19185	1011	336	
gene	protein_coding	GCF_030717465.1	Primary Assembly	chromosome		NZ_CP132016.1	4018926	4020551	+							Q8725_RS19190	1626		old_locus_tag=Q8725_19195
