# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3863631	3863996	+					rpsM		BHR50_RS18715	366		old_locus_tag=BHR50_18450
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3863631	3863996	+	WP_003806929.1	WP_003806929.1		30S ribosomal protein S13	rpsM		BHR50_RS18715	366	121	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3864012	3864413	+					rpsK		BHR50_RS18720	402		old_locus_tag=BHR50_18455
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3864012	3864413	+	WP_003806930.1	WP_003806930.1		30S ribosomal protein S11	rpsK		BHR50_RS18720	402	133	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3864425	3865048	+					rpsD		BHR50_RS18725	624		old_locus_tag=BHR50_18460
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3864425	3865048	+	WP_003806931.1	WP_003806931.1		30S ribosomal protein S4	rpsD		BHR50_RS18725	624	207	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3865263	3866249	+					rpoA		BHR50_RS18730	987		old_locus_tag=BHR50_18465
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3865263	3866249	+	WP_003806932.1	WP_003806932.1		DNA-directed RNA polymerase subunit alpha	rpoA		BHR50_RS18730	987	328	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3866408	3866803	+					rplQ		BHR50_RS18735	396		old_locus_tag=BHR50_18470
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3866408	3866803	+	WP_003806934.1	WP_003806934.1		50S ribosomal protein L17	rplQ		BHR50_RS18735	396	131	
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3866863	3867324	-							BHR50_RS18740	462		partial;pseudo
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3866863	3867324	-				HIT family protein			BHR50_RS18740	462		partial;pseudo
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3867389	3867730	+					cutA		BHR50_RS18745	342		old_locus_tag=BHR50_18480
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3867389	3867730	+	WP_003806936.1	WP_003806936.1		divalent-cation tolerance protein CutA	cutA		BHR50_RS18745	342	113	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3867741	3869678	+					dsbD		BHR50_RS18750	1938		old_locus_tag=BHR50_18485
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3867741	3869678	+	WP_010931570.1	WP_010931570.1		protein-disulfide reductase DsbD	dsbD		BHR50_RS18750	1938	645	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3869719	3870756	+							BHR50_RS18755	1038		old_locus_tag=BHR50_18490
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3869719	3870756	+	WP_010925691.1	WP_010925691.1		DMT family transporter			BHR50_RS18755	1038	345	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3870753	3871769	-					hemB		BHR50_RS18760	1017		old_locus_tag=BHR50_18495
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3870753	3871769	-	WP_003806939.1	WP_003806939.1		porphobilinogen synthase	hemB		BHR50_RS18760	1017	338	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3871766	3872389	-					yihA		BHR50_RS18765	624		old_locus_tag=BHR50_18500
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3871766	3872389	-	WP_003806940.1	WP_003806940.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		BHR50_RS18765	624	207	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3872613	3873314	+							BHR50_RS18770	702		old_locus_tag=BHR50_18505
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3872613	3873314	+	WP_003806941.1	WP_003806941.1		c-type cytochrome			BHR50_RS18770	702	233	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3873435	3875528	+							BHR50_RS18775	2094		old_locus_tag=BHR50_18510
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3873435	3875528	+	WP_010931572.1	WP_010931572.1		cytochrome c biogenesis protein ResB			BHR50_RS18775	2094	697	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3875538	3876872	+					ccsB		BHR50_RS18780	1335		old_locus_tag=BHR50_18515
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3875538	3876872	+	WP_010931573.1	WP_010931573.1		c-type cytochrome biogenesis protein CcsB	ccsB		BHR50_RS18780	1335	444	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3876943	3878232	-					lysA		BHR50_RS18785	1290		old_locus_tag=BHR50_18520
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3876943	3878232	-	WP_010931574.1	WP_010931574.1		diaminopimelate decarboxylase	lysA		BHR50_RS18785	1290	429	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3878446	3878775	+					cyaY		BHR50_RS18795	330		old_locus_tag=BHR50_18525
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3878446	3878775	+	WP_010931575.1	WP_010931575.1		iron donor protein CyaY	cyaY		BHR50_RS18795	330	109	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3878832	3881276	-							BHR50_RS18800	2445		old_locus_tag=BHR50_18530
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3878832	3881276	-	WP_003806946.1	WP_003806946.1		PBP1A family penicillin-binding protein			BHR50_RS18800	2445	814	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3881390	3882025	+							BHR50_RS18805	636		old_locus_tag=BHR50_18535
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3881390	3882025	+	WP_003806947.1	WP_003806947.1		shikimate kinase			BHR50_RS18805	636	211	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3882025	3883101	+					aroB		BHR50_RS18810	1077		old_locus_tag=BHR50_18540
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3882025	3883101	+	WP_003806948.1	WP_003806948.1		3-dehydroquinate synthase	aroB		BHR50_RS18810	1077	358	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3883098	3884252	+							BHR50_RS18815	1155		old_locus_tag=BHR50_18545
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3883098	3884252	+	WP_003806949.1	WP_003806949.1		deoxyguanosinetriphosphate triphosphohydrolase			BHR50_RS18815	1155	384	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3884426	3885085	-							BHR50_RS18820	660		old_locus_tag=BHR50_18550
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3884426	3885085	-	WP_010925693.1	WP_010925693.1		glutathione S-transferase family protein			BHR50_RS18820	660	219	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3885141	3887999	-					uvrA		BHR50_RS18825	2859		old_locus_tag=BHR50_18555
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3885141	3887999	-	WP_010925694.1	WP_010925694.1		excinuclease ABC subunit UvrA	uvrA		BHR50_RS18825	2859	952	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3888155	3889339	+							BHR50_RS18830	1185		old_locus_tag=BHR50_18560
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3888155	3889339	+	WP_010931576.1	WP_010931576.1		MFS transporter			BHR50_RS18830	1185	394	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3889572	3890072	+					ssb		BHR50_RS18835	501		old_locus_tag=BHR50_18565
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3889572	3890072	+	WP_003806953.1	WP_003806953.1		single-stranded DNA-binding protein	ssb		BHR50_RS18835	501	166	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3890245	3892434	+							BHR50_RS18840	2190		old_locus_tag=BHR50_18570
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3890245	3892434	+	WP_010931577.1	WP_010931577.1		TonB-dependent receptor			BHR50_RS18840	2190	729	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3892465	3892968	+							BHR50_RS18845	504		old_locus_tag=BHR50_18575
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3892465	3892968	+	WP_023852866.1	WP_023852866.1		2,4'-dihydroxyacetophenone dioxygenase family protein			BHR50_RS18845	504	167	
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3893101	3893675	+							BHR50_RS20785	575		pseudo
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3893101	3893675	+				aldolase/citrate lyase family protein			BHR50_RS20785	575		pseudo
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3893704	3894720	+							BHR50_RS18860	1017		old_locus_tag=BHR50_18590
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3893704	3894720	+	WP_003806959.1	WP_003806959.1		tripartite tricarboxylate transporter substrate-binding protein			BHR50_RS18860	1017	338	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3894774	3895568	+							BHR50_RS18865	795		old_locus_tag=BHR50_18595
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3894774	3895568	+	WP_003806961.1	WP_003806961.1		GntR family transcriptional regulator			BHR50_RS18865	795	264	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3895673	3896506	-							BHR50_RS18870	834		old_locus_tag=BHR50_18600
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3895673	3896506	-	WP_010931579.1	WP_010931579.1		LysR family transcriptional regulator			BHR50_RS18870	834	277	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3896785	3898275	+							BHR50_RS18875	1491		old_locus_tag=BHR50_18605
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3896785	3898275	+	WP_010931580.1	WP_010931580.1		amidohydrolase family protein			BHR50_RS18875	1491	496	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3898314	3899300	+							BHR50_RS18880	987		old_locus_tag=BHR50_18610
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3898314	3899300	+	WP_003806967.1	WP_003806967.1		tripartite tricarboxylate transporter substrate binding protein			BHR50_RS18880	987	328	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3899453	3900598	+							BHR50_RS18885	1146		old_locus_tag=BHR50_18615
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3899453	3900598	+	WP_004565946.1	WP_004565946.1		glycosyltransferase family 4 protein			BHR50_RS18885	1146	381	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3900605	3901423	+							BHR50_RS18890	819		old_locus_tag=BHR50_18620
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3900605	3901423	+	WP_010931581.1	WP_010931581.1		PhoP regulatory network YrbL family protein			BHR50_RS18890	819	272	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3901582	3902553	+							BHR50_RS18895	972		old_locus_tag=BHR50_18625
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3901582	3902553	+	WP_003806971.1	WP_003806971.1		LysR family transcriptional regulator			BHR50_RS18895	972	323	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3902579	3903580	+							BHR50_RS18900	1002		old_locus_tag=BHR50_18630
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3902579	3903580	+	WP_003806973.1	WP_003806973.1		ABC transporter substrate-binding protein			BHR50_RS18900	1002	333	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3903644	3904414	+							BHR50_RS18905	771		old_locus_tag=BHR50_18635
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3903644	3904414	+	WP_010931583.1	WP_010931583.1		ABC transporter permease			BHR50_RS18905	771	256	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3904402	3905193	+							BHR50_RS18910	792		old_locus_tag=BHR50_18640
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3904402	3905193	+	WP_003818330.1	WP_003818330.1		ABC transporter ATP-binding protein			BHR50_RS18910	792	263	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3905221	3906537	+							BHR50_RS18915	1317		old_locus_tag=BHR50_18645
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3905221	3906537	+	WP_010931585.1	WP_010931585.1		FAD-binding oxidoreductase			BHR50_RS18915	1317	438	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3906662	3906784	-							BHR50_RS20945	123		old_locus_tag=BHR50_18650
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3906662	3906784	-	WP_255032786.1	WP_255032786.1		hypothetical protein			BHR50_RS20945	123	40	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3906859	3907503	-							BHR50_RS18925	645		old_locus_tag=BHR50_18655
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3906859	3907503	-	WP_003818333.1	WP_003818333.1		TetR/AcrR family transcriptional regulator			BHR50_RS18925	645	214	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3907539	3909716	-							BHR50_RS18930	2178		old_locus_tag=BHR50_18660
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3907539	3909716	-	WP_010931587.1	WP_010931587.1		malate synthase G			BHR50_RS18930	2178	725	
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3909960	3910725	+					glcC		BHR50_RS18935	766		pseudo;old_locus_tag=BHR50_18665
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3909960	3910725	+				transcriptional regulator GlcC	glcC		BHR50_RS18935	766		pseudo
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3910722	3911849	-							BHR50_RS18940	1128		old_locus_tag=BHR50_18670
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3910722	3911849	-	WP_003818337.1	WP_003818337.1		saccharopine dehydrogenase NADP-binding domain-containing protein			BHR50_RS18940	1128	375	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3912073	3912246	-							BHR50_RS18945	174		old_locus_tag=BHR50_18675
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3912073	3912246	-	WP_010931588.1	WP_010931588.1		DUF4148 domain-containing protein			BHR50_RS18945	174	57	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3912512	3913438	-					ubiA		BHR50_RS18950	927		old_locus_tag=BHR50_18680
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3912512	3913438	-	WP_010931589.1	WP_010931589.1		4-hydroxybenzoate octaprenyltransferase	ubiA		BHR50_RS18950	927	308	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3913525	3914724	-							BHR50_RS18955	1200		old_locus_tag=BHR50_18685
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3913525	3914724	-	WP_010931590.1	WP_010931590.1		PLP-dependent aminotransferase family protein			BHR50_RS18955	1200	399	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3914863	3915357	+							BHR50_RS18960	495		old_locus_tag=BHR50_18690
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3914863	3915357	+	WP_010931591.1	WP_010931591.1		GAF domain-containing protein			BHR50_RS18960	495	164	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3915645	3916472	+							BHR50_RS18965	828		old_locus_tag=BHR50_18695
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3915645	3916472	+	WP_023852861.1	WP_023852861.1		4-hydroxy-tetrahydrodipicolinate synthase			BHR50_RS18965	828	275	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3916656	3917699	-							BHR50_RS18970	1044		old_locus_tag=BHR50_18700
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3916656	3917699	-	WP_023997624.1	WP_023997624.1		IS481-like element IS481 family transposase			BHR50_RS18970	1044	347	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3917927	3918376	-					lysM		BHR50_RS18980	450		old_locus_tag=BHR50_18705
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3917927	3918376	-	WP_023853464.1	WP_023853464.1		peptidoglycan-binding protein LysM	lysM		BHR50_RS18980	450	149	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3918518	3918718	-					thiS		BHR50_RS18985	201		old_locus_tag=BHR50_18710
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3918518	3918718	-	WP_003807812.1	WP_003807812.1		sulfur carrier protein ThiS	thiS		BHR50_RS18985	201	66	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3918729	3919676	-					pip		BHR50_RS18990	948		old_locus_tag=BHR50_18715
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3918729	3919676	-	WP_010931593.1	WP_010931593.1		prolyl aminopeptidase	pip		BHR50_RS18990	948	315	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3919677	3920441	-					trmB		BHR50_RS18995	765		old_locus_tag=BHR50_18720
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3919677	3920441	-	WP_010931594.1	WP_010931594.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB		BHR50_RS18995	765	254	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3920535	3921434	+							BHR50_RS19000	900		old_locus_tag=BHR50_18725
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3920535	3921434	+	WP_010931595.1	WP_010931595.1		LysR substrate-binding domain-containing protein			BHR50_RS19000	900	299	
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3921550	3922745	+							BHR50_RS19005	1196		pseudo;old_locus_tag=BHR50_18730
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3921550	3922745	+				CaiB/BaiF CoA-transferase family protein			BHR50_RS19005	1196		pseudo
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3922742	3923689	+							BHR50_RS19010	948		old_locus_tag=BHR50_18735
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3922742	3923689	+	WP_010931596.1	WP_010931596.1		hydroxymethylglutaryl-CoA lyase			BHR50_RS19010	948	315	
gene	protein_coding	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3923737	3924576	+							BHR50_RS19015	840		old_locus_tag=BHR50_18740
CDS	with_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3923737	3924576	+	WP_010931597.1	WP_010931597.1		tripartite tricarboxylate transporter substrate binding protein			BHR50_RS19015	840	279	
gene	tRNA	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3924674	3924747	+							BHR50_RS19020	74		old_locus_tag=BHR50_18745
tRNA		GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3924674	3924747	+				tRNA-Gly			BHR50_RS19020	74		anticodon=CCC
gene	pseudogene	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3924913	3925137	-							BHR50_RS19025	225		partial;pseudo
CDS	without_protein	GCF_002442695.1	Primary Assembly	chromosome		NZ_CP017162.1	3924913	3925137	-				DUF1348 family protein			BHR50_RS19025	225		partial;pseudo
